,ast,ast_per_g,blk,college,draft_rank,draft_year,end_age,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,g,height_in,mp,mp_per_g,name,name_index,no_of_seasons,per,pts,pts_per_g,reach_in,start_age,stl,trb_per_g,weight_lb,wingspan_in,salary,position,birthday,shoot,inflation,adjusted_salary,month
997,248.0,2.8,50.0,University of Arkansas,12.0,1983.0,21.0,496.0,,0.32627759472817097,,0.517,959.0,333.0,0.635,524.0,90.0,76.0,3070.0,34.1,Darrell Walker,1.0,3.0,13.7,1325.0,14.7,101.36295473013143,19.0,230.0,5.1,180.0,80.92691563451253,230000.0,Point Guard and Shooting Guard,1961-03-09,Right,2.41,554300.0,3.0
998,398.0,6.3,19.0,University of Alabama,13.0,1983.0,20.0,324.0,,0.32627759472817097,,0.498,651.0,214.0,0.748,286.0,63.0,75.0,2105.0,33.4,Ennis Whatley,1.0,2.0,13.0,862.0,13.7,100.05565827610225,19.0,103.0,3.2,177.0,79.95309734044248,200000.0,Point Guard,1962-08-11,Right,2.41,482000.0,8.0
999,303.0,3.2,82.0,University of Houston,14.0,1983.0,20.0,595.0,,0.32627759472817097,,0.5379999999999999,1105.0,193.0,0.643,300.0,96.0,79.0,3255.0,33.9,Clyde Drexler,1.0,3.0,21.1,1383.0,14.4,105.284844092219,18.0,268.0,9.9,210.0,83.84837051672268,175000.0,Shooting Guard,1962-06-22,Right,2.41,421750.0,6.0
1000,,,17.0,Louisiana State University,15.0,1983.0,21.0,806.0,,0.32627759472817097,,0.495,1629.0,330.0,0.789,418.0,128.0,77.0,4364.0,34.1,Howard Carter,1.0,4.0,10.3,1942.0,15.2,102.67025118416063,18.0,124.0,4.4,215.0,81.90073392858258,,Shooting Guard,1961-10-26,Right,2.41,,10.0
1001,,,8.0,University of Missouri,16.0,1983.0,21.0,628.0,,0.32627759472817097,,0.493,1273.0,341.0,0.848,402.0,128.0,74.0,4289.0,33.5,Jon Sundvold,1.0,4.0,12.5,1597.0,12.5,98.7483618220731,18.0,96.0,2.0,170.0,78.97927904637244,158000.0,Point Guard and Shooting Guard,1961-07-02,Right,2.41,380780.0,7.0
1002,,,83.5224463240078,Syracuse University,17.0,1983.0,22.0,526.0,,0.32627759472817097,,0.48,1095.0,204.0,0.77,265.0,112.0,80.0,987.0,31.8,Leo Rautins,1.0,4.0,5.8,1256.0,11.2,106.59214054624815,18.0,61.0,5.7,215.0,84.82218881079272,,Small Forward,1960-03-20,Left,2.41,,3.0
1003,174.0,1.5,228.0,University of Minnesota,18.0,1983.0,22.0,681.0,,0.32627759472817097,,0.57,1194.0,415.0,0.7290000000000001,569.0,119.0,87.0,3147.134918071229,29.10783950617286,Randy Breuer,1.0,4.0,13.2,1777.0,14.9,115.7432157244524,19.0,79.0,6.1,230.0,91.63891686928308,167000.0,Center,1960-10-11,Right,2.41,402470.0,10.0
1004,411.0,3.7,8.0,University of Notre Dame,19.0,1983.0,22.0,559.0,,0.32627759472817097,,0.526,1062.0,248.0,0.736,337.0,112.0,74.0,3658.0,32.7,John Paxson,1.0,4.0,12.0,1366.0,12.2,98.7483618220731,19.0,133.0,1.8,185.0,78.97927904637244,102000.0,Point Guard,1960-09-29,Right,2.41,245820.0,9.0
1005,,,356.0,Rutgers University,20.0,1983.0,21.0,617.0,,0.32627759472817097,,0.502,1230.0,289.0,0.606,477.0,119.0,81.0,3811.0,32.0,Roy Hinson,1.0,4.0,14.7,1523.0,12.8,107.89943700027737,18.0,69.0,7.2,210.0,85.79600710486278,150000.0,Small Forward and Power Forward,1961-05-02,Right,2.41,361500.0,5.0
1006,126.0,1.1,208.0,Brigham Young University,21.0,1983.0,21.0,291.0,,0.32627759472817097,,0.452,644.0,135.0,0.504,268.0,112.0,83.0,2943.0,26.3,Greg Kite,1.0,4.0,6.5,717.0,6.4,110.5140299083357,18.0,52.0,7.6,250.0,87.74364369300287,120000.0,Center,1961-08-05,Right,2.41,289200.0,8.0
1007,432.0,3.2,13.0,Indiana University,22.0,1983.0,23.0,649.0,8.0,0.444,18.0,0.524,1238.0,243.0,0.779,312.0,133.0,78.0,4689.0,35.3,Randy Wittman,1.0,5.0,11.2,1549.0,11.6,103.97754763818979,19.0,97.0,3.0,210.0,82.87455222265262,170000.0,Shooting Guard and Small Forward,1959-10-28,Right,2.41,409700.0,10.0
1008,,,10.0,Florida State University,23.0,1983.0,23.0,515.0,,0.32627759472817097,,0.536,960.0,214.0,0.728,294.0,78.0,76.0,2218.0,28.4,Mitchell Wiggins,1.0,3.0,13.8,1244.0,15.9,101.36295473013143,20.0,115.0,6.5,185.0,80.92691563451253,130000.0,Shooting Guard,1959-09-28,Right,2.41,313300.0,9.0
1009,,,13.0,Villanova University,24.0,1983.0,21.0,498.0,,0.32627759472817097,,0.51,977.0,311.0,0.7440000000000001,418.0,125.0,75.0,3658.0,29.3,Stewart Granger,1.0,4.0,8.4,1307.0,10.5,100.05565827610225,18.0,171.0,1.7,190.0,79.95309734044248,,Point Guard,1961-10-27,Right,2.41,,10.0
1010,,,7.0,North Carolina State University,25.0,1983.0,23.0,343.0,,0.32627759472817097,,0.471,728.0,318.0,0.754,422.0,120.0,72.0,3172.340399504662,29.10783950617286,Sidney Lowe,1.0,4.0,10.4,1048.0,8.7,96.13376891401474,20.0,220.0,2.9,195.0,77.03164245823233,,Point Guard and Shooting Guard,1960-01-21,Right,2.41,,1.0
1011,,,167.0,Oklahoma State University,26.0,1983.0,22.0,552.0,,0.32627759472817097,,0.5539999999999999,997.0,330.0,0.669,493.0,99.0,80.0,2818.0,28.5,Leroy Combs,1.0,4.0,13.5,1434.0,14.5,106.59214054624815,19.0,103.0,7.7,210.0,84.82218881079272,,Small Forward,1961-01-01,Right,2.41,,1.0
1012,,,127.0,Boston College,27.0,1983.0,23.0,380.0,,0.32627759472817097,,0.579,656.0,217.0,0.716,303.0,94.0,80.0,1366.0,22.4,John Garris,1.0,4.0,18.5,977.0,10.4,106.59214054624815,19.0,41.0,4.9,205.0,84.82218881079272,,Power Forward,1959-06-06,Right,2.41,,6.0
1013,,,12.0,"University of California, Los Angeles",28.0,1983.0,22.0,528.0,,0.32627759472817097,,0.52,1016.0,309.0,0.88,351.0,113.0,73.0,2915.0,25.8,Rod Foster,1.0,4.0,10.9,1365.0,12.1,97.44106536804392,19.0,99.0,1.7,160.0,78.00546075230238,125000.0,Point Guard,1960-10-10,Right,2.41,301250.0,10.0
1014,,,132.0,University of Houston,29.0,1983.0,22.0,554.0,,0.32627759472817097,,0.5870000000000001,943.0,214.0,0.5529999999999999,387.0,133.0,81.0,3418.0,25.7,Larry Micheaux,1.0,4.0,15.3,1322.0,9.9,107.89943700027737,19.0,137.0,5.9,220.0,85.79600710486278,,Power Forward,1960-03-24,Right,2.41,,3.0
1015,71.0,0.6,446.0,Old Dominion University,30.0,1983.0,22.0,561.0,,0.32627759472817097,,0.5589999999999999,1004.0,216.0,0.514,420.0,117.0,82.0,3536.0,30.2,Mark West,1.0,4.0,12.0,1338.0,11.4,109.2067334543065,19.0,54.0,9.5,230.0,86.76982539893282,120000.0,Center,1960-11-05,Right,2.41,289200.0,11.0
1016,409.0,4.6,45.0,Marquette University,31.0,1983.0,21.0,518.0,,0.32627759472817097,,0.478,1084.0,198.0,0.615,322.0,89.0,76.0,2390.9704750682536,29.10783950617286,Doc Rivers,1.0,3.0,16.6,1234.0,13.9,101.36295473013143,19.0,203.0,3.3,185.0,80.92691563451253,105000.0,Point Guard,1961-10-13,Right,2.41,253050.00000000003,10.0
1017,,,9.0,University of Kentucky,33.0,1983.0,22.0,422.0,,0.32627759472817097,,0.524,805.0,225.0,0.773,291.0,123.0,75.0,3566.0,29.0,Dirk Minniefield,1.0,4.0,11.4,1069.0,8.7,100.05565827610225,19.0,156.0,2.7,180.0,79.95309734044248,75000.0,Point Guard,1961-01-17,Right,2.41,180750.0,1.0
1018,,,41.0,Washington State University,34.0,1983.0,22.0,519.0,,0.32627759472817097,,0.47,1105.0,158.0,0.632,250.0,99.0,81.0,2045.0,29.2,Guy Williams,1.0,4.0,13.6,1196.0,12.1,107.89943700027737,18.0,81.0,5.1,200.0,85.79600710486278,,Power Forward and Small Forward,1960-07-01,Right,2.41,,7.0
1019,,,54.0,Auburn University,35.0,1983.0,22.0,537.0,,0.32627759472817097,,0.5329999999999999,1008.0,162.0,0.74,219.0,111.0,81.0,3371.0,30.4,Darrell Lockhart,1.0,4.0,1.6,1236.0,11.1,107.89943700027737,19.0,60.0,5.7,245.0,85.79600710486278,,Center,1960-09-14,Right,2.41,,9.0
1020,,,116.0,University of Louisville,36.0,1983.0,22.0,389.0,,0.32627759472817097,,0.449,867.0,213.0,0.649,328.0,131.0,81.0,3331.0,25.4,Scooter McCray,1.0,5.0,8.3,991.0,7.6,107.89943700027737,18.0,93.0,5.5,215.0,85.79600710486278,,Power Forward,1960-02-08,Right,2.41,,2.0
1021,,,83.5224463240078,San Jose State University,38.0,1983.0,21.0,504.0,,0.32627759472817097,,0.551,914.0,226.0,0.638,354.0,81.0,79.0,2970.0,36.7,Chris McNealy,1.0,3.0,10.3,1236.0,15.3,105.284844092219,19.0,109.96103896103895,8.4,210.0,83.84837051672268,,Power Forward,1961-07-15,Right,2.41,,7.0
1022,,,136.0,Ohio State University,39.0,1983.0,22.0,257.0,,0.32627759472817097,,0.5429999999999999,473.0,87.0,0.664,131.0,104.0,83.0,2215.0,21.3,Granville Waiters,1.0,4.0,8.3,601.0,5.8,110.5140299083357,19.0,35.0,4.2,225.0,87.74364369300287,100000.0,Center,1961-01-08,Right,2.41,241000.0,1.0
1023,,,11.0,Indiana University,40.0,1983.0,22.0,294.0,,0.32627759472817097,,0.512,574.0,163.0,0.773,211.0,113.0,75.0,2995.9020294706347,29.10783950617286,Jim Thomas,1.0,4.0,12.5,751.0,6.6,100.05565827610225,19.0,106.0,4.2,190.0,79.95309734044248,80000.0,Shooting Guard,1960-10-19,Right,2.41,192800.0,10.0
1024,,,36.0,University of Utah,43.0,1983.0,22.0,384.0,,0.32627759472817097,,0.451,852.0,249.0,0.7240000000000001,344.0,116.0,79.0,3615.0,31.2,Pace Mannion,1.0,4.0,9.4,1017.0,8.8,105.284844092219,19.0,159.0,3.6,190.0,83.84837051672268,70000.0,Small Forward,1960-09-22,Right,2.41,168700.0,9.0
1025,,,28.0,St. John's University,46.0,1983.0,21.0,259.0,,0.32627759472817097,,0.5329999999999999,486.0,191.0,0.77,248.0,102.0,74.0,1571.0,15.4,Kevin Williams,1.0,4.0,10.6,709.0,7.0,98.7483618220731,18.0,61.0,1.5,175.0,78.97927904637244,125000.0,Shooting Guard,1961-09-11,Right,2.41,301250.0,9.0
1026,191.0,3.2,21.0,Washington State University,48.0,1983.0,21.0,202.0,,0.32627759472817097,,0.526,384.0,108.0,0.621,174.0,60.0,78.0,1503.0,25.1,Craig Ehlo,1.0,2.0,13.4,512.0,8.5,103.97754763818979,20.0,91.0,2.7,180.0,82.87455222265262,80000.0,Shooting Guard,1961-08-11,Right,2.41,192800.0,8.0
1027,,,92.0,Tulane University,50.0,1983.0,21.0,754.0,,0.32627759472817097,,0.477,1580.0,343.0,0.7759999999999999,442.0,112.0,78.0,3856.0,34.4,Paul Thompson,1.0,4.0,13.7,1851.0,16.5,103.97754763818979,18.0,138.0,8.1,210.0,82.87455222265262,90000.0,Small Forward,1961-05-25,Right,2.41,216900.0,5.0
1028,,,18.0,"University of California, Los Angeles",53.0,1983.0,21.0,297.0,,0.32627759472817097,,0.511,581.0,217.0,0.775,280.0,115.0,76.0,2934.0,25.5,Mike Holton,1.0,4.0,10.5,811.0,7.1,101.36295473013143,18.0,85.0,2.6,185.0,80.92691563451253,120000.0,Point Guard and Shooting Guard,1961-08-04,Left,2.41,289200.0,8.0
1029,,,18.0,University of Iowa,54.0,1983.0,22.0,442.0,10.0,0.5,20.0,0.471,938.0,251.0,0.721,348.0,111.0,78.0,2945.491066603769,29.10783950617286,Bob Hansen,1.0,4.0,10.0,1145.0,10.3,103.97754763818979,19.0,100.0,3.7,190.0,82.87455222265262,65000.0,Shooting Guard,1961-01-18,Right,2.41,156650.0,1.0
1030,,,27.0,"University of California, Los Angeles",57.0,1983.0,22.0,452.0,,0.32627759472817097,,0.555,815.0,245.0,0.648,378.0,114.0,80.0,2799.0,24.6,Darren Daye,1.0,4.0,13.9,1149.0,10.1,106.59214054624815,19.0,96.0,4.0,220.0,84.82218881079272,95000.0,Small Forward,1960-11-30,Right,2.41,228950.0,11.0
1031,,,36.0,Villanova University,58.0,1983.0,21.0,697.0,,0.32627759472817097,,0.557,1252.0,630.0,0.779,809.0,126.0,80.0,4330.0,34.4,John Pinone,1.0,4.0,7.8,2024.0,16.1,106.59214054624815,18.0,111.0,6.6,230.0,84.82218881079272,,Small Forward,1961-02-19,Right,2.41,,2.0
1032,,,51.0,University of Connecticut,59.0,1983.0,21.0,225.0,,0.32627759472817097,,0.452,498.0,161.0,0.716,225.0,114.0,82.0,2090.0,18.3,Bruce Kuczenski,1.0,4.0,-0.5,611.0,5.4,109.2067334543065,18.0,63.0,4.0,230.0,86.76982539893282,,Power Forward,1961-02-03,Right,2.41,,2.0
1033,,,67.0,La Salle University,62.0,1983.0,22.0,348.0,,0.32627759472817097,,0.4970000000000001,700.0,171.0,0.701,244.0,100.0,85.0,772.0,24.1,Tom Piotrowski,1.0,4.0,9.2,867.0,8.7,113.12862281639406,18.0,17.0,4.8,240.0,89.69128028114298,,Center,1960-10-17,Right,2.41,,10.0
1034,,,21.0,Boston College,75.0,1983.0,24.0,41.0,,0.32627759472817097,,0.612,67.0,22.0,0.393,56.0,56.0,84.0,135.0,4.4,Ron Crevier,1.0,4.0,-31.7,104.0,1.9,111.82132636236489,20.0,3.0,1.2,235.0,88.71746198707295,,Center,1958-04-14,Right,2.41,,4.0
1035,75.0,0.9,73.0,Saint Mary's College of California,77.0,1983.0,21.0,601.0,,0.32627759472817097,,0.563,1067.0,288.0,0.727,396.0,106.0,79.0,2819.4636594366066,29.10783950617286,Peter Thibeaux,1.0,4.0,10.5,1490.0,14.1,105.284844092219,18.0,109.96103896103895,6.1,210.0,83.84837051672268,85000.0,Small Forward,1961-10-03,Right,2.41,204850.0,10.0
1036,,,10.0,St. Bonaventure University,82.0,1983.0,21.0,652.0,,0.32627759472817097,,0.495,1317.0,402.0,0.807,498.0,112.0,73.0,2061.0,35.5,Mark Jones,1.0,4.0,14.7,1706.0,15.2,97.44106536804392,18.0,119.0,3.2,175.0,78.00546075230238,,Point Guard,1961-04-10,Right,2.41,,4.0
1037,,,76.0,College of William & Mary,90.0,1983.0,22.0,310.0,,0.32627759472817097,,0.482,643.0,153.0,0.722,212.0,111.0,81.0,2945.491066603769,29.10783950617286,Brant Weidner,1.0,4.0,5.4,773.0,7.0,107.89943700027737,19.0,39.0,4.4,230.0,85.79600710486278,,Power Forward,1960-10-28,Right,2.41,,10.0
1038,153.0,1.3,17.0,University of Mississippi,91.0,1983.0,22.0,710.0,,0.32627759472817097,,0.547,1297.0,402.0,0.7909999999999999,508.0,118.0,76.0,3848.0,32.6,Carlos Clark,1.0,4.0,9.5,1822.0,15.4,101.36295473013143,19.0,130.0,3.9,210.0,80.92691563451253,65000.0,Shooting Guard,1960-08-10,Right,2.41,156650.0,8.0
1039,,,45.0,Rice University,101.0,1983.0,21.0,379.0,,0.32627759472817097,,0.486,780.0,181.0,0.59,307.0,91.0,81.0,2733.0,30.0,Ken Austin,1.0,4.0,5.6,939.0,10.3,107.89943700027737,18.0,118.0,6.6,205.0,85.79600710486278,,Small Forward,1961-07-15,Right,2.41,,7.0
1040,,,52.0,University of Arkansas at Little Rock,102.0,1983.0,22.0,370.0,,0.32627759472817097,,0.505,733.0,191.0,0.752,254.0,80.0,82.0,2105.0,26.3,Jim Lampley,1.0,4.0,8.3,931.0,11.6,109.2067334543065,18.0,60.0,5.9,230.0,86.76982539893282,,Center,1960-07-02,Right,2.41,,7.0
1041,648.0,5.4,83.5224463240078,West Virginia University Institute of Technology,139.0,1983.0,21.0,1024.0,,0.32627759472817097,,0.498,2056.0,440.0,0.7240000000000001,608.0,120.0,74.0,951.0,35.2,Sedale Threatt,1.0,4.0,14.7,2488.0,20.7,98.7483618220731,18.0,109.96103896103895,3.7,175.0,78.97927904637244,78000.0,Point Guard and Shooting Guard,1961-09-10,Right,2.41,187980.0,9.0
1042,,,9.0,Pepperdine University,152.0,1983.0,21.0,678.0,,0.32627759472817097,,0.534,1269.0,341.0,0.8140000000000001,419.0,105.0,75.0,2997.0,28.5,Dane Suttle,1.0,4.0,15.3,1702.0,16.2,100.05565827610225,18.0,102.0,2.3,190.0,79.95309734044248,,Shooting Guard,1961-08-09,Right,2.41,,8.0
1043,88.0,0.9,454.0,University of Houston,1.0,1984.0,21.0,532.0,,0.32627759472817097,,0.639,833.0,268.0,0.555,483.0,100.0,84.0,2721.0,27.2,Hakeem Olajuwon,1.0,3.0,23.6,1332.0,13.3,111.82132636236489,19.0,134.0,10.7,255.0,88.71746198707295,780000.0,Center,1963-01-21,Right,2.31,1801800.0,1.0
1044,131.0,1.4,218.0,University of Kentucky,2.0,1984.0,22.0,483.0,,0.32627759472817097,,0.522,925.0,319.0,0.735,434.0,96.0,85.0,2761.0,28.8,Sam Bowie,1.0,3.0,14.6,1285.0,13.4,113.12862281639406,18.0,50.0,8.8,235.0,89.69128028114298,400000.0,Center,1961-03-17,Right,2.31,924000.0,3.0
1045,181.0,1.8,71.0,University of North Carolina,3.0,1984.0,20.0,720.0,34.0,0.447,76.0,0.54,1333.0,314.0,0.748,420.0,101.0,78.0,2693.436252269444,29.10783950617286,Michael Jordan,1.0,3.0,27.9,1788.0,17.7,103.97754763818979,18.0,169.0,5.0,195.0,82.87455222265262,550000.0,Shooting Guard and Small Forward,1963-02-17,Right,2.31,1270500.0,2.0
1046,160.0,1.2,245.0,University of North Carolina,4.0,1984.0,22.0,786.0,12.0,0.25,48.0,0.5760000000000001,1364.0,561.0,0.7959999999999999,705.0,135.0,81.0,4459.0,33.0,Sam Perkins,1.0,4.0,15.5,2145.0,15.9,107.89943700027737,19.0,125.0,8.6,235.0,85.79600710486278,500000.0,Power Forward and Center and Small Forward,1961-06-14,Left,2.31,1155000.0,6.0
1047,137.0,1.6,145.0,Auburn University,5.0,1984.0,20.0,467.0,,0.32627759472817097,,0.626,746.0,249.0,0.652,382.0,84.0,78.0,2322.0,27.6,Charles Barkley,1.0,3.0,24.6,1183.0,14.1,103.97754763818979,18.0,76.0,9.6,252.0,82.87455222265262,307000.0,Power Forward and Small Forward,1963-02-20,Right,2.31,709170.0,2.0
1048,,,226.0,University of Kentucky,6.0,1984.0,23.0,626.0,,0.32627759472817097,,0.591,1059.0,257.0,0.696,369.0,123.0,83.0,3325.0,27.0,Melvin Turpin,1.0,4.0,14.3,1509.0,12.3,110.5140299083357,20.0,72.0,5.9,240.0,87.74364369300287,260000.0,Center,1960-12-28,Right,2.31,600600.0,12.0
1049,341.0,3.9,25.0,University of Arkansas,7.0,1984.0,21.0,432.0,,0.32627759472817097,,0.522,828.0,233.0,0.6559999999999999,355.0,88.0,75.0,2519.0,28.6,Alvin Robertson,1.0,3.0,17.0,1097.0,12.5,100.05565827610225,19.0,217.0,4.3,185.0,79.95309734044248,233750.0,Shooting Guard,1962-07-22,Right,2.31,539962.5,7.0
1050,,,40.0,University of Louisville,8.0,1984.0,21.0,682.0,,0.32627759472817097,,0.504,1353.0,250.0,0.7509999999999999,333.0,134.0,75.0,3927.0,29.3,Lancaster Gordon,1.0,4.0,9.4,1614.0,12.0,100.05565827610225,18.0,192.0,2.9,185.0,79.95309734044248,200000.0,Shooting Guard,1962-06-24,Right,2.31,462000.0,6.0
1051,107.0,0.9,107.0,Providence College,9.0,1984.0,21.0,624.0,,0.32627759472817097,,0.575,1086.0,377.0,0.653,577.0,113.0,81.0,3702.0,32.8,Otis Thorpe,1.0,4.0,16.0,1625.0,14.4,107.89943700027737,18.0,77.0,8.0,225.0,85.79600710486278,225000.0,Power Forward and Center,1962-08-05,Right,2.31,519750.0,8.0
1052,,,15.0,"California State University, Fullerton",10.0,1984.0,21.0,697.0,28.0,0.444,63.0,0.472,1477.0,559.0,0.8079999999999999,692.0,116.0,75.0,3730.0,32.2,Leon Wood,1.0,4.0,12.6,1981.0,17.1,100.05565827610225,17.0,148.0,1.8,185.0,79.95309734044248,215000.0,Point Guard and Shooting Guard,1962-03-25,Right,2.31,496650.0,3.0
1053,17.0,0.2,71.0,Michigan State University,11.0,1984.0,21.0,353.0,0.0,0.32657555501870233,1.0,0.53,666.0,92.0,0.579,159.0,79.0,84.0,2121.0,26.8,Kevin Willis,1.0,3.0,15.7,798.0,10.1,111.82132636236489,19.0,42.0,7.1,220.0,88.71746198707295,298000.0,Power Forward and Center,1962-09-06,Right,2.31,688380.0,9.0
1054,,,48.0,University of Michigan,12.0,1984.0,21.0,307.0,,0.32627759472817097,,0.556,552.0,280.0,0.737,380.0,90.0,83.0,1484.0,23.9,Tim McCormick,1.0,3.0,12.8,894.0,9.9,110.5140299083357,18.0,24.0,5.3,240.0,87.74364369300287,228333.0,Center,1962-03-10,Right,2.31,527449.23,3.0
1055,562.0,5.0,20.0,University of Colorado,13.0,1984.0,21.0,527.0,,0.32627759472817097,,0.498,1058.0,252.0,0.696,362.0,112.0,75.0,3864.0,34.5,Jay Humphries,1.0,4.0,13.9,1306.0,11.7,100.05565827610225,18.0,309.0,2.8,185.0,79.95309734044248,222500.0,Point Guard and Shooting Guard,1962-10-17,Right,2.31,513975.0,10.0
1056,98.0,0.9,118.0,San Diego State University,14.0,1984.0,22.0,679.0,,0.32627759472817097,,0.5479999999999999,1238.0,488.0,0.732,667.0,112.0,81.0,4262.0,38.1,Michael Cage,1.0,4.0,13.9,1846.0,16.5,107.89943700027737,19.0,126.0,11.8,224.0,85.79600710486278,250000.0,Center and Power Forward,1962-01-28,Left,2.31,577500.0,1.0
1057,,,83.5224463240078,Temple University,15.0,1984.0,22.0,669.0,,0.32627759472817097,,0.456,1466.0,424.0,0.76,558.0,115.0,77.0,1216.0,39.2,Terence Stansbury,1.0,4.0,9.9,1811.0,15.7,102.67025118416063,19.0,109.96103896103895,3.4,170.0,81.90073392858258,160000.0,Shooting Guard,1961-02-27,Right,2.31,369600.0,2.0
1058,554.0,5.2,14.0,Gonzaga University,16.0,1984.0,21.0,514.0,,0.32627759472817097,,0.5589999999999999,919.0,312.0,0.7190000000000001,434.0,107.0,73.0,3378.0,31.6,John Stockton,1.0,4.0,21.8,1340.0,12.5,97.44106536804392,18.0,262.0,2.2,170.0,78.00546075230238,150000.0,Point Guard,1962-03-26,Right,2.31,346500.0,3.0
1059,142.0,1.2,23.0,Vanderbilt University,17.0,1984.0,21.0,519.0,,0.32627759472817097,,0.506,1026.0,233.0,0.772,302.0,117.0,81.0,3319.0,28.4,Jeff Turner,1.0,4.0,8.4,1271.0,10.9,107.89943700027737,18.0,64.0,5.3,230.0,85.79600710486278,200000.0,Power Forward and Small Forward,1962-04-09,Left,2.31,462000.0,4.0
1060,400.0,3.2,15.0,University of Georgia,18.0,1984.0,21.0,700.0,,0.32627759472817097,,0.508,1378.0,377.0,0.705,535.0,125.0,77.0,4321.0,34.6,Vern Fleming,1.0,4.0,15.1,1777.0,14.2,102.67025118416063,18.0,205.0,3.8,185.0,81.90073392858258,200000.0,Point Guard,1962-02-04,Right,2.31,462000.0,2.0
1061,,,43.0,"California State University, Fresno",19.0,1984.0,21.0,537.0,,0.32627759472817097,,0.5770000000000001,931.0,378.0,0.754,501.0,121.0,78.0,3458.0,28.6,Bernard Thompson,1.0,4.0,10.2,1452.0,12.0,103.97754763818979,18.0,151.0,4.6,210.0,82.87455222265262,120000.0,Small Forward and Shooting Guard and Power Forward,1962-08-30,Right,2.31,277200.0,8.0
1062,103.0,1.0,36.0,Ohio State University,20.0,1984.0,21.0,589.0,0.0,0.32657555501870233,2.0,0.482,1223.0,351.0,0.7979999999999999,440.0,104.0,79.0,3258.0,31.3,Tony Campbell,1.0,4.0,14.5,1529.0,14.7,105.284844092219,18.0,116.0,6.0,215.0,83.84837051672268,110000.0,Small Forward and Shooting Guard,1962-05-07,Right,2.31,254100.0,5.0
1063,,,57.0,"University of California, Los Angeles",21.0,1984.0,21.0,686.0,,0.32627759472817097,,0.544,1260.0,266.0,0.6729999999999999,395.0,109.0,77.0,3396.0,31.2,Kenny Fields,1.0,4.0,11.7,1638.0,15.0,102.67025118416063,18.0,129.0,6.1,220.0,81.90073392858258,145000.0,Small Forward,1962-02-09,Right,2.31,334950.0,2.0
1064,,,4.0,Lamar University,22.0,1984.0,21.0,627.0,,0.32627759472817097,,0.529,1185.0,242.0,0.778,311.0,89.0,77.0,2633.0,29.6,Tom Sewell,1.0,3.0,-2.7,1496.0,16.8,102.67025118416063,19.0,122.0,3.5,185.0,81.90073392858258,150000.0,Shooting Guard,1962-03-11,Right,2.31,346500.0,3.0
1065,244.0,2.2,205.0,University of the District of Columbia,23.0,1984.0,23.0,951.0,,0.32627759472817097,,0.541,1758.0,654.0,0.7759999999999999,843.0,109.0,84.0,2895.080103736904,29.10783950617286,Earl Jones,1.0,4.0,0.2,2556.0,23.4,111.82132636236489,20.0,38.0,10.7,210.0,88.71746198707295,,Center,1961-01-13,Right,2.31,,1.0
1066,,,54.0,University of Houston,24.0,1984.0,23.0,900.0,,0.32627759472817097,,0.491,1833.0,243.0,0.631,385.0,134.0,79.0,4498.0,33.6,Michael Young,1.0,4.0,15.5,2043.0,15.2,105.284844092219,20.0,215.0,5.9,220.0,83.84837051672268,,Small Forward,1961-01-02,Right,2.31,,1.0
1067,,,40.0,Brigham Young University,25.0,1984.0,23.0,832.0,,0.32627759472817097,,0.545,1527.0,621.0,0.757,820.0,117.0,79.0,2725.0,31.7,Devin Durrant,1.0,4.0,8.6,2285.0,19.5,105.284844092219,18.0,57.0,5.5,200.0,83.84837051672268,,Small Forward,1960-10-20,Right,2.31,,10.0
1068,,,33.0,"California State University, Fresno",27.0,1984.0,25.0,483.0,,0.32627759472817097,,0.56,863.0,186.0,0.802,232.0,68.0,79.0,2500.0,36.8,Ron Anderson,1.0,2.0,14.3,1152.0,16.9,105.284844092219,24.0,103.0,5.9,215.0,83.84837051672268,115000.0,Small Forward,1958-10-15,Right,2.31,265650.0,10.0
1069,,,17.0,University of Wisconsin,28.0,1984.0,20.0,563.0,,0.32627759472817097,,0.456,1234.0,278.0,0.7,397.0,83.0,78.0,2909.0,35.0,Cory Blackwell,1.0,3.0,6.4,1405.0,16.9,103.97754763818979,18.0,101.0,7.1,210.0,82.87455222265262,,Small Forward,1963-03-27,Right,2.31,,3.0
